ID,NAME,MAKE,MODEL,YEAR,MPG,TRANSMISSION,DOORS,SUBMODEL,MSRP,RATING,CONSUMER_RATING,PHOTO
200482950,L Fleet 2dr Hatchback (1.5L 4cyl 4A),Toyota,Yaris,2014,"Highway:36;City:30",AUTOMATIC,2,Yaris Hatchback,15155,C,,http://media.ed.edmunds-media.com/toyota/yaris/2013/oem/2013_toyota_yaris_4dr-hatchback_se_fq_oem_2_300.jpg
200482988,"R-Line PZEV 2dr Hatchback w/Sunroof, Sound (2.0L Turbo 4cyl 6M)",Volkswagen,Beetle,2014,"Highway:31;City:23",MANUAL,2,Beetle Hatchback,27895,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482986,R-Line PZEV 2dr Hatchback (2.0L Turbo 4cyl 6AM),Volkswagen,Beetle,2014,"Highway:30;City:24",AUTOMATED MANUAL,2,Beetle Hatchback,26095,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482994,"R-Line PZEV 2dr Hatchback w/Sunroof, Sound, Navigation (2.0L Turbo 4cyl 6AM)",Volkswagen,Beetle,2014,"Highway:30;City:24",AUTOMATED MANUAL,2,Beetle Hatchback,31395,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482991,"R-Line 2dr Hatchback w/Sunroof, Sound, Navigation (2.0L Turbo 4cyl 6M)",Volkswagen,Beetle,2014,"Highway:31;City:23",MANUAL,2,Beetle Hatchback,30295,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482984,R-Line 2dr Hatchback (2.0L Turbo 4cyl 6AM),Volkswagen,Beetle,2014,"Highway:30;City:24",AUTOMATED MANUAL,2,Beetle Hatchback,26095,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482989,"R-Line 2dr Hatchback w/Sunroof, Sound (2.0L Turbo 4cyl 6AM)",Volkswagen,Beetle,2014,"Highway:30;City:24",AUTOMATED MANUAL,2,Beetle Hatchback,28995,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200688963,1.8T 2dr Hatchback w/Sunroof (1.8L 4cyl Turbo 6A),Volkswagen,Beetle,2014,"Highway:33;City:25",AUTOMATIC,2,Beetle Hatchback,23995,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482955,2.5L 2dr Hatchback (2.5L 5cyl 5M),Volkswagen,Beetle,2014,"Highway:31;City:22",MANUAL,2,Beetle Hatchback,20295,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200688964,1.8T PZEV 2dr Hatchback w/Sunroof (1.8L 4cyl Turbo 6A),Volkswagen,Beetle,2014,"Highway:33;City:25",AUTOMATIC,2,Beetle Hatchback,23995,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200688965,1.8T 2dr Hatchback w/Sunroof (1.8L 4cyl Turbo 5M),Volkswagen,Beetle,2014,"Highway:33;City:24",MANUAL,2,Beetle Hatchback,22895,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482973,2.5L 2dr Hatchback (2.5L 5cyl 6A),Volkswagen,Beetle,2014,"Highway:29;City:22",AUTOMATIC,2,Beetle Hatchback,21395,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482974,2.5L PZEV 2dr Hatchback (2.5L 5cyl 6A),Volkswagen,Beetle,2014,"Highway:29;City:22",AUTOMATIC,2,Beetle Hatchback,21395,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482990,"R-Line PZEV 2dr Hatchback w/Sunroof, Sound (2.0L Turbo 4cyl 6AM)",Volkswagen,Beetle,2014,"Highway:30;City:24",AUTOMATED MANUAL,2,Beetle Hatchback,28995,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482981,"2.5L PZEV 2dr Hatchback w/Sunroof, Sound, Navigation (2.5L 5cyl 6A)",Volkswagen,Beetle,2014,"Highway:29;City:22",AUTOMATIC,2,Beetle Hatchback,25995,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482956,2.5L PZEV 2dr Hatchback (2.5L 5cyl 5M),Volkswagen,Beetle,2014,"Highway:31;City:22",MANUAL,2,Beetle Hatchback,20295,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482979,"2.5L PZEV 2dr Hatchback w/Sunroof, Sound, Navigation (2.5L 5cyl 5M)",Volkswagen,Beetle,2014,"Highway:31;City:22",MANUAL,2,Beetle Hatchback,24895,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482983,R-Line 2dr Hatchback (2.0L Turbo 4cyl 6M),Volkswagen,Beetle,2014,"Highway:31;City:23",MANUAL,2,Beetle Hatchback,24995,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200688960,1.8T 2dr Hatchback (1.8L 4cyl Turbo 6A),Volkswagen,Beetle,2014,"Highway:33;City:25",AUTOMATIC,2,Beetle Hatchback,21395,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200688962,1.8T PZEV 2dr Hatchback w/Sunroof (1.8L 4cyl Turbo 5M),Volkswagen,Beetle,2014,"Highway:33;City:24",MANUAL,2,Beetle Hatchback,22895,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482976,2.5L 2dr Hatchback w/Sunroof (2.5L 5cyl 6A),Volkswagen,Beetle,2014,"Highway:29;City:22",AUTOMATIC,2,Beetle Hatchback,23995,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200688966,"1.8T PZEV 2dr Hatchback w/Sunroof, Sound, Navigation (1.8L 4cyl Turbo 5M)",Volkswagen,Beetle,2014,"Highway:33;City:24",MANUAL,2,Beetle Hatchback,24895,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200483021,GSR PZEV 2dr Hatchback (2.0L Turbo 4cyl 6AM),Volkswagen,Beetle,2014,"Highway:30;City:24",AUTOMATED MANUAL,2,Beetle Hatchback,31095,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200483022,GSR PZEV 2dr Hatchback (2.0L Turbo 4cyl 6M),Volkswagen,Beetle,2014,"Highway:31;City:23",MANUAL,2,Beetle Hatchback,29995,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200688958,1.8T PZEV 2dr Hatchback (1.8L 4cyl Turbo 6A),Volkswagen,Beetle,2014,"Highway:33;City:25",AUTOMATIC,2,Beetle Hatchback,21395,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482982,"2.5L 2dr Hatchback w/Sunroof, Sound, Navigation (2.5L 5cyl 5M)",Volkswagen,Beetle,2014,"Highway:31;City:22",MANUAL,2,Beetle Hatchback,24895,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482975,2.5L 2dr Hatchback w/Sunroof (2.5L 5cyl 5M),Volkswagen,Beetle,2014,"Highway:31;City:22",MANUAL,2,Beetle Hatchback,22895,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482993,"R-Line 2dr Hatchback w/Sunroof, Sound, Navigation (2.0L Turbo 4cyl 6AM)",Volkswagen,Beetle,2014,"Highway:30;City:24",AUTOMATED MANUAL,2,Beetle Hatchback,31395,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200688957,1.8T 2dr Hatchback (1.8L 4cyl Turbo 5M),Volkswagen,Beetle,2014,"Highway:33;City:24",MANUAL,2,Beetle Hatchback,20295,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482987,"R-Line 2dr Hatchback w/Sunroof, Sound (2.0L Turbo 4cyl 6M)",Volkswagen,Beetle,2014,"Highway:31;City:23",MANUAL,2,Beetle Hatchback,27895,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200724751,1.8T 2dr Hatchback w/Premium (1.8L 4cyl Turbo 6A),Volkswagen,Beetle,2014,"Highway:33;City:25",AUTOMATIC,2,Beetle Hatchback,27355,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200483012,GSR 2dr Hatchback (2.0L Turbo 4cyl 6M),Volkswagen,Beetle,2014,"Highway:31;City:23",MANUAL,2,Beetle Hatchback,29995,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482985,R-Line PZEV 2dr Hatchback (2.0L Turbo 4cyl 6M),Volkswagen,Beetle,2014,"Highway:31;City:23",MANUAL,2,Beetle Hatchback,24995,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482977,2.5L PZEV 2dr Hatchback w/Sunroof (2.5L 5cyl 5M),Volkswagen,Beetle,2014,"Highway:31;City:22",MANUAL,2,Beetle Hatchback,22895,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200688959,1.8T PZEV 2dr Hatchback (1.8L 4cyl Turbo 5M),Volkswagen,Beetle,2014,"Highway:33;City:25",MANUAL,2,Beetle Hatchback,20295,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482992,"R-Line PZEV 2dr Hatchback w/Sunroof, Sound, Navigation (2.0L Turbo 4cyl 6M)",Volkswagen,Beetle,2014,"Highway:31;City:23",MANUAL,2,Beetle Hatchback,30295,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482978,2.5L PZEV 2dr Hatchback w/Sunroof (2.5L 5cyl 6A),Volkswagen,Beetle,2014,"Highway:29;City:22",AUTOMATIC,2,Beetle Hatchback,23995,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200688968,"1.8T 2dr Hatchback w/Sunroof, Sound, Navigation (1.8L 4cyl Turbo 6A)",Volkswagen,Beetle,2014,"Highway:33;City:25",AUTOMATIC,2,Beetle Hatchback,25995,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200483013,GSR 2dr Hatchback (2.0L Turbo 4cyl 6AM),Volkswagen,Beetle,2014,"Highway:30;City:24",AUTOMATED MANUAL,2,Beetle Hatchback,31095,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200688969,"1.8T 2dr Hatchback w/Sunroof, Sound, Navigation (1.8L 4cyl Turbo 5M)",Volkswagen,Beetle,2014,"Highway:33;City:24",MANUAL,2,Beetle Hatchback,24895,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200688967,"1.8T PZEV 2dr Hatchback w/Sunroof, Sound, Navigation (1.8L 4cyl Turbo 6A)",Volkswagen,Beetle,2014,"Highway:33;City:25",AUTOMATIC,2,Beetle Hatchback,25995,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200482980,"2.5L 2dr Hatchback w/Sunroof, Sound, Navigation (2.5L 5cyl 6A)",Volkswagen,Beetle,2014,"Highway:29;City:22",AUTOMATIC,2,Beetle Hatchback,25995,B,4.5,http://media.ed.edmunds-media.com/volkswagen/beetle/2013/oem/2013_volkswagen_beetle_2dr-hatchback_20t-turbo_fq_oem_2_300.jpg
200688977,1.8T 2dr Convertible (1.8L 4cyl Turbo 6A),Volkswagen,Beetle Convertible,2014,"Highway:32;City:24",AUTOMATIC,2,Beetle Convertible,25170,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200688982,"1.8T 2dr Convertible w/Sound, Navigation (1.8L 4cyl Turbo 6A)",Volkswagen,Beetle Convertible,2014,"Highway:32;City:24",AUTOMATIC,2,Beetle Convertible,29395,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483027,"2.5L 2dr Convertible w/Sound, Navigation (2.5L 5cyl 6A)",Volkswagen,Beetle Convertible,2014,"Highway:27;City:21",AUTOMATIC,2,Beetle Convertible,29395,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483030,R-Line 2dr Convertible (2.0L Turbo 4cyl 6AM),Volkswagen,Beetle Convertible,2014,"Highway:29;City:23",AUTOMATED MANUAL,2,Beetle Convertible,30495,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483026,2.5L 2dr Convertible w/Technology (2.5L 5cyl 6A),Volkswagen,Beetle Convertible,2014,"Highway:27;City:21",AUTOMATIC,2,Beetle Convertible,27295,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483038,"R-Line 2dr Convertible w/Sound, Navigation (2.0L Turbo 4cyl 6AM)",Volkswagen,Beetle Convertible,2014,"Highway:29;City:23",AUTOMATED MANUAL,2,Beetle Convertible,34895,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200688979,1.8T 2dr Convertible w/Technology (1.8L 4cyl Turbo 6A),Volkswagen,Beetle Convertible,2014,"Highway:32;City:24",AUTOMATIC,2,Beetle Convertible,27295,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483032,R-Line PZEV 2dr Convertible (2.0L Turbo 4cyl 6AM),Volkswagen,Beetle Convertible,2014,"Highway:29;City:23",AUTOMATED MANUAL,2,Beetle Convertible,30495,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483034,R-Line 2dr Convertible w/Sound (2.0L Turbo 4cyl 6AM),Volkswagen,Beetle Convertible,2014,"Highway:29;City:23",AUTOMATED MANUAL,2,Beetle Convertible,31795,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483024,2.5L 2dr Convertible (2.5L 5cyl 6A),Volkswagen,Beetle Convertible,2014,"Highway:27;City:21",AUTOMATIC,2,Beetle Convertible,25170,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483035,R-Line PZEV 2dr Convertible w/Sound (2.0L Turbo 4cyl 6M),Volkswagen,Beetle Convertible,2014,"Highway:31;City:23",MANUAL,2,Beetle Convertible,30695,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483040,"R-Line 2dr Convertible w/Sound, Navigation (2.0L Turbo 4cyl 6M)",Volkswagen,Beetle Convertible,2014,"Highway:31;City:23",MANUAL,2,Beetle Convertible,33795,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200688978,1.8T PZEV 2dr Convertible (1.8L 4cyl Turbo 6A),Volkswagen,Beetle Convertible,2014,"Highway:32;City:24",AUTOMATIC,2,Beetle Convertible,25170,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483025,2.5L PZEV 2dr Convertible w/Technology (2.5L 5cyl 6A),Volkswagen,Beetle Convertible,2014,"Highway:27;City:21",AUTOMATIC,2,Beetle Convertible,27295,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200688980,1.8T PZEV 2dr Convertible w/Technology (1.8L 4cyl Turbo 6A),Volkswagen,Beetle Convertible,2014,"Highway:32;City:24",AUTOMATIC,2,Beetle Convertible,27295,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483029,R-Line 2dr Convertible (2.0L Turbo 4cyl 6M),Volkswagen,Beetle Convertible,2014,"Highway:31;City:23",MANUAL,2,Beetle Convertible,29395,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483033,R-Line 2dr Convertible w/Sound (2.0L Turbo 4cyl 6M),Volkswagen,Beetle Convertible,2014,"Highway:31;City:23",MANUAL,2,Beetle Convertible,30695,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483039,"R-Line PZEV 2dr Convertible w/Sound, Navigation (2.0L Turbo 4cyl 6M)",Volkswagen,Beetle Convertible,2014,"Highway:31;City:23",MANUAL,2,Beetle Convertible,33795,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483036,R-Line PZEV 2dr Convertible w/Sound (2.0L Turbo 4cyl 6AM),Volkswagen,Beetle Convertible,2014,"Highway:29;City:23",AUTOMATED MANUAL,2,Beetle Convertible,31795,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483028,"2.5L PZEV 2dr Convertible w/Sound, Navigation (2.5L 5cyl 6A)",Volkswagen,Beetle Convertible,2014,"Highway:27;City:21",AUTOMATIC,2,Beetle Convertible,29395,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483031,R-Line PZEV 2dr Convertible (2.0L Turbo 4cyl 6M),Volkswagen,Beetle Convertible,2014,"Highway:31;City:23",MANUAL,2,Beetle Convertible,29395,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483023,2.5L PZEV 2dr Convertible (2.5L 5cyl 6A),Volkswagen,Beetle Convertible,2014,"Highway:27;City:21",AUTOMATIC,2,Beetle Convertible,25170,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200688981,"1.8T PZEV 2dr Convertible w/Sound, Navigation (1.8L 4cyl Turbo 6A)",Volkswagen,Beetle Convertible,2014,"Highway:32;City:24",AUTOMATIC,2,Beetle Convertible,29395,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200724771,1.8T 2dr Convertible w/Premium (1.8L 4cyl Turbo 6A),Volkswagen,Beetle Convertible,2014,"Highway:32;City:24",AUTOMATIC,2,Beetle Convertible,30755,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200483037,"R-Line PZEV 2dr Convertible w/Sound, Navigation (2.0L Turbo 4cyl 6AM)",Volkswagen,Beetle Convertible,2014,"Highway:29;City:23",AUTOMATED MANUAL,2,Beetle Convertible,34895,B,,http://media.ed.edmunds-media.com/volkswagen/beetle-convertible/2014/oem/2014_volkswagen_beetle-convertible_convertible_r-line_fq_oem_1_300.jpg
200487175,Sport PZEV 4dr Sedan w/Prod. End 1/14 (2.0L 4cyl Turbo 6M),Volkswagen,CC,2014,"Highway:32;City:21",MANUAL,4,CC Sedan,31795,B,4.167,http://media.ed.edmunds-media.com/volkswagen/cc/2013/oem/2013_volkswagen_cc_sedan_r-line_fq_oem_1_300.jpg
200487192,Executive PZEV 4dr Sedan (2.0L 4cyl Turbo 6AM),Volkswagen,CC,2014,"Highway:31;City:22",AUTOMATED MANUAL,4,CC Sedan,37395,B,4.167,http://media.ed.edmunds-media.com/volkswagen/cc/2013/oem/2013_volkswagen_cc_sedan_r-line_fq_oem_1_300.jpg
200487193,Executive 4dr Sedan (2.0L 4cyl Turbo 6AM),Volkswagen,CC,2014,"Highway:31;City:22",AUTOMATED MANUAL,4,CC Sedan,37395,B,4.167,http://media.ed.edmunds-media.com/volkswagen/cc/2013/oem/2013_volkswagen_cc_sedan_r-line_fq_oem_1_300.jpg
200487185,R-Line 4dr Sedan w/Prod. End 1/14 (2.0L 4cyl Turbo 6AM),Volkswagen,CC,2014,"Highway:31;City:22",AUTOMATED MANUAL,4,CC Sedan,34125,B,4.167,http://media.ed.edmunds-media.com/volkswagen/cc/2013/oem/2013_volkswagen_cc_sedan_r-line_fq_oem_1_300.jpg
200487176,Sport PZEV 4dr Sedan w/Prod. End 1/14 (2.0L 4cyl Turbo 6AM),Volkswagen,CC,2014,"Highway:31;City:22",AUTOMATED MANUAL,4,CC Sedan,32895,B,4.167,http://media.ed.edmunds-media.com/volkswagen/cc/2013/oem/2013_volkswagen_cc_sedan_r-line_fq_oem_1_300.jpg
200487187,R-Line PZEV 4dr Sedan w/Prod. End 1/14 (2.0L 4cyl Turbo 6AM),Volkswagen,CC,2014,"Highway:31;City:22",AUTOMATED MANUAL,4,CC Sedan,34125,B,4.167,http://media.ed.edmunds-media.com/volkswagen/cc/2013/oem/2013_volkswagen_cc_sedan_r-line_fq_oem_1_300.jpg
200487186,R-Line 4dr Sedan w/Prod. End 1/14 (2.0L 4cyl Turbo 6M),Volkswagen,CC,2014,"Highway:32;City:21",MANUAL,4,CC Sedan,33025,B,4.167,http://media.ed.edmunds-media.com/volkswagen/cc/2013/oem/2013_volkswagen_cc_sedan_r-line_fq_oem_1_300.jpg
200676359,R-Line 4dr Sedan (2.0L 4cyl Turbo 6M),Volkswagen,CC,2014,"Highway:32;City:21",MANUAL,4,CC Sedan,33730,B,4.167,http://media.ed.edmunds-media.com/volkswagen/cc/2013/oem/2013_volkswagen_cc_sedan_r-line_fq_oem_1_300.jpg
200676361,R-Line PZEV 4dr Sedan (2.0L 4cyl Turbo 6M),Volkswagen,CC,2014,"Highway:32;City:21",MANUAL,4,CC Sedan,33730,B,4.167,http://media.ed.edmunds-media.com/volkswagen/cc/2013/oem/2013_volkswagen_cc_sedan_r-line_fq_oem_1_300.jpg
200676358,R-Line 4dr Sedan (2.0L 4cyl Turbo 6AM),Volkswagen,CC,2014,"Highway:31;City:22",AUTOMATED MANUAL,4,CC Sedan,34830,B,4.167,http://media.ed.edmunds-media.com/volkswagen/cc/2013/oem/2013_volkswagen_cc_sedan_r-line_fq_oem_1_300.jpg
200487194,VR6 4Motion Executive 4dr Sedan AWD (3.6L 6cyl 6AM),Volkswagen,CC,2014,"Highway:25;City:17",AUTOMATED MANUAL,4,CC Sedan,42895,B,4.167,http://media.ed.edmunds-media.com/volkswagen/cc/2013/oem/2013_volkswagen_cc_sedan_r-line_fq_oem_1_300.jpg
200676362,Sport PZEV 4dr Sedan (2.0L 4cyl Turbo 6M),Volkswagen,CC,2014,"Highway:32;City:21",MANUAL,4,CC Sedan,32495,B,4.167,http://media.ed.edmunds-media.com/volkswagen/cc/2013/oem/2013_volkswagen_cc_sedan_r-line_fq_oem_1_300.jpg
200676356,Sport 4dr Sedan (2.0L 4cyl Turbo 6AM),Volkswagen,CC,2014,"Highway:31;City:22",AUTOMATED MANUAL,4,CC Sedan,33595,B,4.167,http://media.ed.edmunds-media.com/volkswagen/cc/2013/oem/2013_volkswagen_cc_sedan_r-line_fq_oem_1_300.jpg
200676360,R-Line PZEV 4dr Sedan (2.0L 4cyl Turbo 6AM),Volkswagen,CC,2014,"Highway:31;City:22",AUTOMATED MANUAL,4,CC Sedan,34830,B,4.167,http://media.ed.edmunds-media.com/volkswagen/cc/2013/oem/2013_volkswagen_cc_sedan_r-line_fq_oem_1_300.jpg
